"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"77","mediumpurple3",TRUE,0.0189818091931892,7,185,3,0.0162162162162162,0.428571428571429,"GO:0008251","GO:MF","tRNA-specific adenosine deaminase activity",16268,2077,"GO:0004000",NA
"78","mediumpurple3",TRUE,0.00172863253018688,134,89,9,0.101123595505618,0.0671641791044776,"KEGG:03010","KEGG","Ribosome",7747,203,"KEGG:00000",NA
"79","mediumpurple3",TRUE,0.00323449103288245,662,125,22,0.176,0.0332326283987915,"REAC:R-HSA-8953854","REAC","Metabolism of RNA",10588,1265,"REAC:0000000",NA
"80","mediumpurple3",TRUE,0.0193114064219987,112,125,8,0.064,0.0714285714285714,"REAC:R-HSA-156827","REAC","L13a-mediated translational silencing of Ceruloplasmin expression",10588,1163,"REAC:R-HSA-72613",NA
"81","mediumpurple3",TRUE,0.0205795736881077,113,125,8,0.064,0.0707964601769911,"REAC:R-HSA-72706","REAC","GTP hydrolysis and joining of the 60S ribosomal subunit",10588,916,"REAC:R-HSA-72737",NA
"82","mediumpurple3",TRUE,0.0315472126453414,120,125,8,0.064,0.0666666666666667,"REAC:R-HSA-72737","REAC","Cap-dependent Translation Initiation",10588,281,"REAC:R-HSA-72613",NA
"83","mediumpurple3",TRUE,0.0315472126453414,120,125,8,0.064,0.0666666666666667,"REAC:R-HSA-72613","REAC","Eukaryotic Translation Initiation",10588,781,"REAC:R-HSA-72766",NA
"84","mediumpurple3",TRUE,0.033690743696392,90,125,7,0.056,0.0777777777777778,"REAC:R-HSA-192823","REAC","Viral mRNA Translation",10588,2341,"REAC:R-HSA-168273",NA
"85","mediumpurple3",TRUE,0.033690743696392,90,125,7,0.056,0.0777777777777778,"REAC:R-HSA-156902","REAC","Peptide chain elongation",10588,1544,"REAC:R-HSA-156842",NA
"86","mediumpurple3",TRUE,0.0443941233284257,94,125,7,0.056,0.074468085106383,"REAC:R-HSA-72764","REAC","Eukaryotic Translation Termination",10588,782,"REAC:R-HSA-72766",NA
"87","mediumpurple3",TRUE,0.0443941233284257,94,125,7,0.056,0.074468085106383,"REAC:R-HSA-2408557","REAC","Selenocysteine synthesis",10588,1926,"REAC:R-HSA-2408522",NA
"88","mediumpurple3",TRUE,0.0443941233284257,94,125,7,0.056,0.074468085106383,"REAC:R-HSA-156842","REAC","Eukaryotic Translation Elongation",10588,780,"REAC:R-HSA-72766",NA
"89","orangered4",TRUE,0.0227201589017145,164,108,7,0.0648148148148148,0.0426829268292683,"GO:0031968","GO:CC","organelle outer membrane",16963,1461,"c(""GO:0019867"", ""GO:0031967"", ""GO:0098588"", ""GO:0098805"")",NA
"90","orangered4",TRUE,0.024515335922019,166,108,7,0.0648148148148148,0.0421686746987952,"GO:0019867","GO:CC","outer membrane",16963,1001,"GO:0016020",NA
"91","paleturquoise",TRUE,0.00401396773821612,3932,249,87,0.349397590361446,0.0221261444557477,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"92","paleturquoise",TRUE,0.00749361233774354,4723,249,99,0.397590361445783,0.0209612534406098,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"93","pink",TRUE,0.00835747073730276,2,68,2,0.0294117647058824,1,"GO:0098633","GO:MF","collagen fibril binding",16268,10486,"GO:0044877",NA
"94","plum1",TRUE,1.66720224123673e-05,12994,252,226,0.896825396825397,0.0173926427581961,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"95","plum1",TRUE,0.000785761550380318,11093,252,198,0.785714285714286,0.0178490940232579,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"96","plum1",TRUE,0.00106094712135135,9937,252,182,0.722222222222222,0.0183153869377076,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"97","plum1",TRUE,0.00486444233523981,12231,252,210,0.833333333333333,0.0171694873681629,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"98","plum1",TRUE,0.0122241785506613,9588,252,173,0.686507936507937,0.0180433875677931,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"99","plum2",TRUE,0.00697177984209061,9937,207,150,0.72463768115942,0.0150950991244843,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"100","plum2",TRUE,0.00882060461254355,12994,207,182,0.879227053140097,0.0140064645220871,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"101","plum2",TRUE,0.0243657022771318,9588,207,144,0.695652173913043,0.0150187734668335,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"102","plum2",TRUE,0.0333259153656928,11333,207,163,0.78743961352657,0.0143827759639989,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"103","purple",TRUE,9.42598529480694e-05,9588,285,202,0.708771929824561,0.0210680016687526,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"104","purple",TRUE,0.000355676148246998,11093,285,223,0.782456140350877,0.020102767511043,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"105","purple",TRUE,0.00351795410726037,12994,285,247,0.866666666666667,0.0190087732799754,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"106","purple",TRUE,0.00402194945210909,12231,285,236,0.828070175438597,0.0192952334232687,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"107","purple",TRUE,0.0197880773709836,11333,285,220,0.771929824561403,0.0194123356569311,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"108","purple",TRUE,0.0248776983774754,3932,285,94,0.329824561403509,0.0239064089521872,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"109","purple",TRUE,0.0471798583583324,49,169,6,0.0355029585798817,0.122448979591837,"REAC:R-HSA-6811440","REAC","Retrograde transport at the Trans-Golgi-Network",10588,1852,"REAC:R-HSA-6811442",NA
"110","red",TRUE,0.0417468708929716,29,64,3,0.046875,0.103448275862069,"GO:0005763","GO:CC","mitochondrial small ribosomal subunit",16963,425,"c(""GO:0000314"", ""GO:0005761"", ""GO:0098798"")",NA
"111","red",TRUE,0.0417468708929716,29,64,3,0.046875,0.103448275862069,"GO:0000314","GO:CC","organellar small ribosomal subunit",16963,64,"c(""GO:0000313"", ""GO:0015935"")",NA
"112","royalblue",TRUE,0.00188086476011964,3932,179,68,0.379888268156425,0.017293997965412,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"113","royalblue",TRUE,0.0181612709681848,12994,179,158,0.88268156424581,0.0121594582114822,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"114","royalblue",TRUE,0.0191899037329004,6463,179,94,0.525139664804469,0.0145443292588581,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"115","royalblue",TRUE,0.021637720207453,4639,179,73,0.407821229050279,0.0157361500323346,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"116","royalblue",TRUE,0.0226186184665283,5682,179,85,0.474860335195531,0.0149595212953185,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"117","royalblue",TRUE,0.0226186184665283,5682,179,85,0.474860335195531,0.0149595212953185,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"118","royalblue",TRUE,0.0226186184665283,5682,179,85,0.474860335195531,0.0149595212953185,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"119","saddlebrown",TRUE,0.000447452361091651,9937,204,152,0.745098039215686,0.0152963671128107,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"120","saddlebrown",TRUE,0.00933086799313781,12231,204,172,0.843137254901961,0.014062627749162,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"121","saddlebrown",TRUE,0.0157525909313159,11333,204,162,0.794117647058823,0.0142945380746493,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"122","saddlebrown",TRUE,0.0352740191163047,13377,188,173,0.920212765957447,0.0129326455857068,"GO:0005488","GO:MF","binding",16268,1880,"GO:0003674",NA
"123","saddlebrown",TRUE,0.042370305607486,11572,188,156,0.829787234042553,0.0134808157621846,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"124","saddlebrown",TRUE,0.0466365571391598,497,131,17,0.129770992366412,0.03420523138833,"REAC:R-HSA-5663205","REAC","Infectious disease",10588,1057,"REAC:R-HSA-1643685",NA
"125","salmon",TRUE,0.00786979432821859,4723,225,91,0.404444444444444,0.0192674147787423,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"126","salmon",TRUE,0.0202564720861311,757,225,24,0.106666666666667,0.0317040951122853,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"127","salmon",TRUE,0.0389616040550075,1318,225,34,0.151111111111111,0.0257966616084977,"GO:0005739","GO:CC","mitochondrion",16963,403,"c(""GO:0005737"", ""GO:0043231"")",NA
"128","salmon",TRUE,0.0497631830781003,2,225,2,0.00888888888888889,1,"GO:0097632","GO:CC","extrinsic component of phagophore assembly site membrane",16963,3492,"c(""GO:0031312"", ""GO:0034045"")",NA
"129","salmon4",TRUE,0.027163639191527,12231,202,169,0.836633663366337,0.0138173493581882,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"130","salmon4",TRUE,0.0409431913236415,12994,202,176,0.871287128712871,0.0135447129444359,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"131","salmon4",TRUE,0.0422166615540096,9588,202,140,0.693069306930693,0.0146015853149771,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"132","salmon4",TRUE,0.0439611037951003,11333,202,159,0.787128712871287,0.0140298244066002,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"133","skyblue1",TRUE,0.0317914177796163,4910,244,106,0.434426229508197,0.0215885947046843,"GO:0019538","GO:BP","protein metabolic process",15979,6824,"c(""GO:0043170"", ""GO:0044238"", ""GO:1901564"")",NA
"134","skyblue1",TRUE,0.0363498909692702,4506,244,99,0.405737704918033,0.0219707057256991,"GO:0044267","GO:BP","cellular protein metabolic process",15979,12831,"c(""GO:0019538"", ""GO:0044260"")",NA
"135","skyblue1",TRUE,1.9928641958825e-05,12994,251,225,0.896414342629482,0.0173156841619209,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"136","skyblue1",TRUE,0.00096664718275609,11093,251,197,0.784860557768924,0.0177589470837465,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"137","skyblue1",TRUE,0.00575060652078836,12231,251,209,0.832669322709163,0.0170877279045049,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"138","skyblue1",TRUE,0.0245837666768769,9937,251,176,0.701195219123506,0.0177115829727282,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"139","skyblue1",TRUE,0.020891994395118,53,129,6,0.0465116279069767,0.113207547169811,"KEGG:04330","KEGG","Notch signaling pathway",7747,278,"KEGG:00000",NA
"140","steelblue",TRUE,0.0450042249823991,21,72,3,0.0416666666666667,0.142857142857143,"GO:0016849","GO:MF","phosphorus-oxygen lyase activity",16268,3843,"GO:0016829",NA
"141","tan",TRUE,0.0036876965819361,36,169,6,0.0355029585798817,0.166666666666667,"GO:0044275","GO:BP","cellular carbohydrate catabolic process",15979,12837,"c(""GO:0016052"", ""GO:0044248"", ""GO:0044262"")",NA
"142","tan",TRUE,0.000982227289651115,12994,173,156,0.901734104046243,0.0120055410189318,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"143","thistle2",TRUE,0.022346544517771,159,103,9,0.087378640776699,0.0566037735849057,"KEGG:03013","KEGG","RNA transport",7747,204,"KEGG:00000",NA
"144","turquoise",TRUE,0.0377376300925402,3,112,2,0.0178571428571429,0.666666666666667,"GO:0070369","GO:CC","beta-catenin-TCF7L2 complex",16963,2822,"c(""GO:0071664"", ""GO:1990907"")",NA
"145","violet",TRUE,0.0164258812233873,12,84,3,0.0357142857142857,0.25,"GO:0070700","GO:MF","BMP receptor binding",16268,10009,"GO:0070696",NA
"146","white",TRUE,0.0325757540628162,2729,200,58,0.29,0.021253206302675,"GO:0044085","GO:BP","cellular component biogenesis",15979,12751,"GO:0071840",NA
"147","yellow",TRUE,0.00841067405883014,12994,218,191,0.876146788990826,0.014699091888564,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"148","yellow",TRUE,0.0109414450443686,4850,218,90,0.412844036697248,0.0185567010309278,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"149","yellow",TRUE,0.0131783636279973,9937,218,156,0.715596330275229,0.0156989030894636,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"150","yellowgreen",TRUE,0.000519981412404231,11333,221,179,0.809954751131222,0.0157945821935939,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"151","yellowgreen",TRUE,0.00222595008557746,12231,221,187,0.846153846153846,0.0152890197040307,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"152","yellowgreen",TRUE,0.0165005790831004,710,221,23,0.104072398190045,0.0323943661971831,"GO:0005768","GO:CC","endosome",16963,430,"c(""GO:0012505"", ""GO:0031410"")",NA
"153","yellowgreen",TRUE,0.00916811179412117,5,148,3,0.0202702702702703,0.6,"REAC:R-HSA-9031525","REAC","NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ",10588,1378,"REAC:R-HSA-9024446",NA
